Gene Symbol,Deletion,Diploid,Gain
SEMG1,2.92,59.45,37.63
SEMG2,2.92,59.45,37.63
SLPI,2.92,59.45,37.63
MATN4,2.92,59.45,37.63
RBPJL,2.92,59.45,37.63
SDC4,2.92,59.45,37.63
SYS1-DBNDD2,2.92,59.45,37.63
SYS1,2.92,59.45,37.63
TP53TG5,2.92,59.45,37.63
DBNDD2,2.92,59.45,37.63
PIGT,2.92,59.45,37.63
WFDC2,2.92,59.45,37.63
SPINT3,2.92,59.45,37.63
SPINLW1-WFDC6,2.92,59.45,37.63
WFDC6,2.92,59.45,37.63
SPINLW1,2.92,59.45,37.63
WFDC8,2.92,59.45,37.63
WFDC9,2.92,59.45,37.63
WFDC10A,2.92,59.45,37.63
WFDC11,2.92,59.45,37.63
WFDC10B,2.92,59.45,37.63
WFDC13,2.92,59.45,37.63
SPINT4,2.92,59.45,37.63
WFDC3,2.92,59.45,37.63
DNTTIP1,2.92,59.45,37.63
UBE2C,2.92,59.45,37.63
TNNC2,2.92,59.45,37.63
ACOT8,3.09,59.28,37.63
SNX21,3.09,59.28,37.63
ZSWIM3,3.09,59.28,37.63
SPATA25,3.09,59.28,37.63
ZSWIM1,3.09,59.28,37.63
CTSA,3.09,59.28,37.63
NEURL2,3.09,59.28,37.63
PLTP,3.09,59.28,37.63
PCIF1,3.09,59.28,37.63
ZNF335,3.09,59.28,37.63
MMP9,3.09,59.28,37.63
SLC12A5,3.09,59.28,37.63
NCOA5,3.09,59.28,37.63
CD40,3.09,59.28,37.63
CDH22,3.09,59.28,37.63
SLC35C2,3.09,59.28,37.63
ELMO2,3.09,59.28,37.63
ZNF663,3.09,59.45,37.46
MKRN7P,3.09,59.45,37.46
ZNF334,3.09,59.45,37.46
C20orf123,3.09,59.62,37.28
SLC13A3,3.09,59.62,37.28
TP53RK,3.09,59.62,37.28
SLC2A10,3.09,59.62,37.28
EYA2,3.61,59.11,37.28
MIR3616,3.44,59.11,37.46
ZMYND8,3.44,58.93,37.63
LOC100131496,3.44,58.93,37.63
NCOA3,3.44,58.59,37.97
SULF2,3.44,58.59,37.97
LINC00494,3.26,58.93,37.8
PREX1,3.09,59.11,37.8
ARFGEF2,2.92,59.28,37.8
CSE1L,2.92,59.28,37.8
STAU1,2.92,59.11,37.97
DDX27,2.92,59.28,37.8
ZNFX1,2.92,59.28,37.8
SNORD12B,2.92,59.28,37.8
SNORD12C,2.92,59.28,37.8
SNORD12,2.92,59.28,37.8
ZNFX1-AS1,2.92,59.28,37.8
hsa-mir-1259,2.92,59.28,37.8
KCNB1,2.92,59.28,37.81
PTGIS,2.92,59.28,37.8
B4GALT5,2.92,59.28,37.8
SLC9A8,2.92,59.28,37.8
SPATA2,2.92,59.28,37.8
RNF114,2.92,59.28,37.8
SNAI1,2.92,59.28,37.8
TMEM189-UBE2V1,2.75,59.45,37.81
UBE2V1,2.75,59.45,37.81
TMEM189,2.75,59.45,37.8
CEBPB,2.75,59.45,37.8
LOC284751,2.75,59.62,37.63
PTPN1,3.09,59.11,37.8
FAM65C,3.09,59.11,37.8
MIR645,3.09,59.11,37.8
hsa-mir-645,3.09,59.11,37.8
hsa-mir-1302-5,3.09,59.11,37.8
PARD6B,3.26,58.93,37.8
BCAS4,3.26,59.11,37.63
ADNP,3.26,59.11,37.63
DPM1,3.26,59.11,37.63
MOCS3,3.26,59.11,37.63
KCNG1,3.26,59.11,37.63
NFATC2,3.43,58.76,37.8
MIR3194,3.43,58.76,37.8
hsa-mir-3194,3.43,58.76,37.8
ATP9A,3.43,58.93,37.63
SALL4,3.09,59.28,37.63
ZFP64,3.26,59.28,37.46
TSHZ2,3.43,58.76,37.8
ZNF217,3.26,59.11,37.63
SUMO1P1,3.26,58.93,37.8
BCAS1,3.26,59.11,37.63
MIR4756,3.26,59.11,37.63
CYP24A1,3.26,59.11,37.63
PFDN4,3.26,59.11,37.63
DOK5,3.26,59.11,37.63
CBLN4,2.92,59.45,37.63
MC3R,2.92,59.28,37.8
FAM210B,2.92,59.28,37.8
AURKA,2.92,59.28,37.8
CSTF1,2.92,59.28,37.8
CASS4,2.92,59.28,37.8
C20orf43,3.09,59.11,37.8
GCNT7,3.09,58.93,37.97
FAM209A,3.09,58.93,37.97
FAM209B,3.09,58.93,37.97
TFAP2C,3.09,58.93,37.97
BMP7,3.26,58.76,37.98
MIR4325,3.43,58.59,37.98
hsa-mir-4325,3.43,58.59,37.98
SPO11,3.43,58.59,37.98
MIR5095,3.26,58.42,38.32
RAE1,3.26,58.42,38.32
MTRNR2L3,3.26,58.76,37.98
RBM38,3.26,58.42,38.32
CTCFL,3.44,58.42,38.15
PCK1,3.61,58.25,38.15
ZBP1,3.44,58.59,37.98
PMEPA1,3.44,58.59,37.98
MIR4532,3.44,58.93,37.63
C20orf85,3.26,59.11,37.63
PPP4R1L,3.44,58.76,37.81
RAB22A,3.44,58.76,37.81
VAPB,3.44,58.76,37.81
APCDD1L,3.61,58.42,37.98
LOC149773,3.61,58.42,37.98
STX16-NPEPL1,3.61,58.42,37.98
STX16,3.61,58.42,37.98
NPEPL1,3.61,58.59,37.8
GNAS-AS1,3.44,58.42,38.14
MIR296,3.44,58.59,37.97
MIR298,3.44,58.59,37.97
hsa-mir-296,3.44,58.59,37.97
hsa-mir-298,3.44,58.59,37.97
GNAS,3.44,58.42,38.14
TH1L,3.44,58.42,38.14
CTSZ,3.44,58.42,38.14
TUBB1,3.44,58.42,38.14
ATP5E,3.44,58.42,38.14
SLMO2-ATP5E,3.44,58.42,38.14
SLMO2,3.44,58.42,38.14
ZNF831,3.44,58.42,38.14
EDN3,3.44,58.42,38.14
PHACTR3,3.44,58.42,38.15
LOC100506384,3.44,58.42,38.15
SYCP2,3.44,58.42,38.14
FAM217B,3.44,58.42,38.14
PPP1R3D,3.44,58.42,38.14
CDH26,3.44,58.42,38.14
C20orf197,3.44,58.42,38.15
LOC284757,3.44,58.42,38.15
hsa-mir-646,3.44,58.42,38.15
MIR4533,3.44,58.42,38.15
CDH4,4.3,57.04,38.66
MIR1257,3.95,57.56,38.48
hsa-mir-1257,3.95,57.56,38.48
TAF4,3.95,57.56,38.48
hsa-mir-3195,3.95,57.56,38.48
LSM14B,3.95,57.39,38.66
PSMA7,3.95,57.39,38.66
SS18L1,3.95,57.39,38.66
GTPBP5,3.95,57.39,38.66
HRH3,3.95,57.39,38.66
OSBPL2,3.95,57.39,38.66
ADRM1,3.95,57.39,38.66
LAMA5,3.95,57.39,38.66
MIR4758,3.95,57.39,38.66
CABLES2,3.95,57.39,38.66
RPS21,3.95,57.39,38.66
C20orf151,3.95,57.39,38.66
GATA5,3.95,57.39,38.66
C20orf166-AS1,3.95,57.39,38.66
C20orf166,3.95,57.39,38.66
MIR1-1,3.95,57.39,38.66
hsa-mir-1-1,3.95,57.39,38.66
MIR133A2,3.95,57.56,38.49
hsa-mir-133a-2,3.95,57.56,38.49
SLCO4A1,3.95,57.56,38.49
LOC100127888,3.95,57.56,38.49
NTSR1,4.3,57.22,38.49
LOC100652730,4.47,57.22,38.32
C20orf20,4.47,57.22,38.32
OGFR,4.47,57.22,38.32
COL9A3,4.3,57.22,38.49
DPH3P1,4.3,57.22,38.49
TCFL5,4.3,57.22,38.49
DIDO1,4.47,56.87,38.66
C20orf11,4.47,56.87,38.66
SLC17A9,4.47,56.87,38.66
BHLHE23,4.47,57.04,38.49
LOC63930,4.47,56.87,38.66
LINC00029,4.47,56.87,38.66
LOC100144597,4.47,56.87,38.66
HAR1A,4.47,56.87,38.66
HAR1B,4.47,56.87,38.66
MIR124-3,4.47,56.87,38.66
hsa-mir-124-3,4.47,56.87,38.66
YTHDF1,4.47,56.87,38.66
BIRC7,4.47,56.87,38.66
MIR3196,4.47,56.87,38.66
NKAIN4,4.47,56.87,38.66
hsa-mir-3196,4.47,56.87,38.66
FLJ16779,4.47,56.87,38.66
ARFGAP1,4.47,56.87,38.66
MIR4326,4.47,56.87,38.66
hsa-mir-4326,4.47,56.87,38.66
COL20A1,4.47,56.87,38.66
CHRNA4,4.47,56.87,38.66
KCNQ2,4.47,56.87,38.66
EEF1A2,4.47,56.87,38.66
PPDPF,4.47,56.87,38.66
PTK6,4.47,56.87,38.66
SRMS,4.47,56.87,38.66
C20orf195,4.47,56.87,38.66
PRIC285,4.47,56.87,38.66
GMEB2,4.47,56.87,38.66
ABHD16B,4.47,56.87,38.66
ARFRP1,4.47,56.87,38.66
C20orf201,4.47,56.87,38.66
DNAJC5,4.47,56.87,38.66
LIME1,4.47,56.87,38.66
LINC00176,4.47,56.87,38.66
LINC00266-1,4.47,56.87,38.66
LOC100505815,4.47,56.87,38.66
MIR1914,4.47,56.87,38.66
MIR647,4.47,56.87,38.66
MIR941-1,4.47,56.87,38.66
MIR941-2,4.47,56.87,38.66
MIR941-3,4.47,56.87,38.66
MIR941-4,4.47,56.87,38.66
MYT1,4.47,56.87,38.66
NPBWR2,4.47,56.87,38.66
OPRL1,4.47,56.87,38.66
PCMTD2,4.47,56.87,38.66
PRPF6,4.47,56.87,38.66
RGS19,4.47,56.87,38.66
RTEL1-TNFRSF6B,4.47,56.87,38.66
RTEL1,4.47,56.87,38.66
SAMD10,4.47,56.87,38.66
SLC2A4RG,4.47,56.87,38.66
SOX18,4.47,56.87,38.66
STMN3,4.47,56.87,38.66
TCEA2,4.47,56.87,38.66
TNFRSF6B,4.47,56.87,38.66
TPD52L2,4.47,56.87,38.66
UCKL1-AS1,4.47,56.87,38.66
UCKL1,4.47,56.87,38.66
ZBTB46,4.47,56.87,38.66
ZGPAT,4.47,56.87,38.66
ZNF512B,4.47,56.87,38.66
hsa-mir-1914,4.47,56.87,38.66
hsa-mir-647,4.47,56.87,38.66
hsa-mir-941-1,4.47,56.87,38.66
hsa-mir-941-2,4.47,56.87,38.66
hsa-mir-941-3,4.47,56.87,38.66
ANKRD20A11P,9.97,78.69,11.34
ANKRD30BP2,9.97,78.69,11.34
BAGE2,9.97,78.69,11.34
BAGE3,9.97,78.69,11.34
BAGE4,9.97,78.69,11.34
BAGE5,9.97,78.69,11.34
BAGE,9.97,78.69,11.34
C21orf15,9.97,78.69,11.34
MIR3156-3,9.97,78.69,11.34
MIR3648,9.97,78.69,11.34
MIR3687,9.97,78.69,11.34
POTED,9.97,78.69,11.34
TEKT4P2,9.97,78.69,11.34
TPTE,9.97,78.69,11.34
hsa-mir-3118-5,9.97,78.69,11.34
hsa-mir-3156-3,9.97,78.69,11.34
LIPI,10.14,78.69,11.16
RBM11,9.63,79.04,11.34
ABCC13,9.63,79.04,11.34
HSPA13,8.94,79.38,11.69
SAMSN1,9.11,79.04,11.86
LOC388813,9.28,79.21,11.51
NRIP1,8.59,79.73,11.69
USP25,8.93,79.21,11.86
LINC00478,8.94,78.69,12.37
MIR99A,9.11,79.04,11.86
MIRLET7C,9.11,79.04,11.86
hsa-let-7c,9.11,79.04,11.86
hsa-mir-99a,9.11,79.04,11.86
MIR125B2,9.11,79.04,11.86
hsa-mir-125b-2,9.11,79.04,11.86
C21orf37,9.1,79.38,11.51
CXADR,9.1,79.38,11.51
BTG3,8.93,79.55,11.51
C21orf91-OT1,8.76,79.55,11.69
C21orf91,8.76,79.55,11.69
CHODL-AS1,8.76,79.55,11.69
CHODL,9.28,79.04,11.68
TMPRSS15,9.1,79.38,11.52
hsa-mir-548x,8.93,79.38,11.69
LINC00320,9.8,78.87,11.34
NCAM2,9.97,78.35,11.68
LINC00317,9.45,79.04,11.51
LINC00308,9.45,79.38,11.17
D21S2088E,8.93,79.55,11.51
LOC339622,8.76,79.55,11.68
LINC00158,8.25,79.9,11.85
MIR155HG,8.42,79.73,11.85
MIR155,8.42,79.73,11.85
hsa-mir-155,8.42,79.73,11.85
LINC00515,8.42,79.55,12.02
MRPL39,8.42,79.55,12.02
JAM2,8.59,79.38,12.02
ATP5J,8.59,79.55,11.85
GABPA,8.59,79.55,11.85
APP,8.76,79.55,11.68
CYYR1,8.76,79.55,11.68
ADAMTS1,8.59,79.9,11.51
ADAMTS5,8.42,80.07,11.51
MIR4759,8.42,80.07,11.51
LINC00113,8.42,80.24,11.34
LINC00314,8.42,80.07,11.51
LINC00161,8.25,80.24,11.51
N6AMT1,8.25,80.24,11.51
LTN1,8.25,80.24,11.51
RWDD2B,8.25,80.24,11.51
USP16,8.25,80.07,11.68
CCT8,8.42,80.07,11.51
C21orf7,8.25,80.07,11.68
LINC00189,8.25,80.24,11.51
BACH1,8.42,80.24,11.34
GRIK1,8.25,80.24,11.51
GRIK1-AS2,8.08,80.41,11.51
GRIK1-AS1,8.08,80.58,11.34
CLDN17,8.07,80.58,11.34
CLDN8,8.07,80.58,11.34
LINC00307,8.07,80.58,11.34
KRTAP24-1,8.07,80.58,11.34
KRTAP25-1,8.07,80.58,11.34
KRTAP26-1,8.07,80.58,11.34
KRTAP27-1,8.07,80.58,11.34
KRTAP23-1,8.07,80.58,11.34
KRTAP13-2,8.07,80.58,11.34
MIR4327,8.07,80.58,11.34
hsa-mir-4327,8.07,80.58,11.34
KRTAP13-1,8.07,80.58,11.34
KRTAP13-3,8.07,80.58,11.34
KRTAP13-4,8.07,80.58,11.34
KRTAP15-1,8.07,80.58,11.34
KRTAP19-1,8.07,80.58,11.34
KRTAP19-2,8.07,80.58,11.34
KRTAP19-3,8.07,80.58,11.34
KRTAP19-4,8.07,80.58,11.34
KRTAP19-5,8.07,80.58,11.34
KRTAP19-6,8.25,80.41,11.34
KRTAP19-7,8.25,80.41,11.34
KRTAP22-2,8.25,80.41,11.34
KRTAP6-3,8.25,80.41,11.34
KRTAP22-1,8.25,80.41,11.34
KRTAP6-2,8.25,80.41,11.34
KRTAP6-1,8.25,80.41,11.34
KRTAP20-1,8.25,80.41,11.34
KRTAP20-4,8.25,80.41,11.34
KRTAP20-2,8.25,80.41,11.34
KRTAP20-3,8.25,80.41,11.34
KRTAP21-3,8.25,80.41,11.34
KRTAP21-2,8.25,80.41,11.34
KRTAP21-1,8.25,80.41,11.34
KRTAP8-1,8.25,80.41,11.34
KRTAP7-1,8.25,80.41,11.34
KRTAP11-1,8.25,80.41,11.34
KRTAP19-8,8.25,80.41,11.34
TIAM1,8.25,80.24,11.51
SOD1,8.08,80.58,11.34
SCAF4,8.08,80.58,11.34
HUNK,8.25,80.24,11.51
LINC00159,8.07,80.58,11.34
MIS18A,8.08,80.58,11.34
MRAP,8.08,80.58,11.34
URB1,8.08,80.58,11.34
SNORA80,8.08,80.58,11.34
C21orf119,8.08,80.58,11.34
C21orf63,8.08,80.41,11.51
TCP10L,7.9,80.76,11.34
C21orf59,7.9,80.76,11.34
SYNJ1,7.9,80.76,11.34
GCFC1-AS1,7.9,80.93,11.17
GCFC1,7.9,80.93,11.17
C21orf49,7.9,80.76,11.34
C21orf62,7.9,80.76,11.34
OLIG2,7.9,80.76,11.34
OLIG1,7.9,80.76,11.34
C21orf54,7.9,80.76,11.34
IFNAR2,7.9,80.58,11.51
IL10RB,7.9,80.58,11.51
LOC100288432,7.9,80.58,11.51
IFNAR1,7.9,80.93,11.17
IFNGR2,7.56,81.27,11.17
TMEM50B,7.56,81.27,11.17
DNAJC28,7.56,81.27,11.17
GART,7.56,81.27,11.17
SON,7.56,81.27,11.17
DONSON,7.56,81.27,11.17
CRYZL1,7.56,81.27,11.17
ITSN1,7.39,81.62,11.0
ATP5O,7.39,81.62,11.0
LOC100506334,7.39,81.62,11.0
MRPS6,7.56,81.44,11.0
SLC5A3,7.56,81.44,11.0
LINC00310,7.56,81.44,11.0
FAM165B,8.25,80.76,11.0
KCNE1,8.25,80.76,11.0
KCNE2,8.25,80.76,11.0
RCAN1,8.25,80.76,11.0
CLIC6,8.25,80.76,11.0
LINC00160,8.25,80.76,11.0
LOC100506385,8.42,80.58,11.0
RUNX1,8.42,80.58,11.0
RUNX1-IT1,8.42,80.76,10.82
MIR802,8.25,81.1,10.65
hsa-mir-802,8.25,81.1,10.65
SETD4,8.25,80.93,10.82
CBR1,8.25,80.93,10.82
LOC100133286,8.25,80.76,10.99
CBR3-AS1,8.25,80.76,10.99
CBR3,8.25,80.76,10.99
DOPEY2,8.25,80.76,10.99
MORC3,8.25,80.93,10.82
CHAF1B,8.42,80.76,10.82
CLDN14,8.42,80.76,10.82
SIM2,8.42,80.76,10.82
HLCS,8.76,80.41,10.82
DSCR6,8.59,80.41,11.0
PIGP,8.42,80.58,11.0
TTC3,8.42,80.58,11.0
DSCR9,8.42,80.58,11.0
DSCR3,8.42,80.58,11.0
DYRK1A,8.42,80.58,11.0
KCNJ6,8.42,80.58,11.0
DSCR4,8.08,80.93,11.0
DSCR8,8.08,80.93,11.0
DSCR10,8.08,80.93,11.0
KCNJ15,8.08,80.93,11.0
ERG,8.08,80.93,11.0
LINC00114,8.08,80.93,11.0
ETS2,8.08,80.93,11.0
PSMG1,8.08,80.93,11.0
BRWD1,8.08,80.93,11.0
BRWD1-IT2,8.08,80.93,11.0
HMGN1,8.08,80.93,11.0
WRB,8.08,80.93,11.0
LCA5L,8.08,80.93,11.0
SH3BGR,8.08,80.93,11.0
C21orf88,7.9,81.1,11.0
B3GALT5,7.9,81.1,11.0
IGSF5,7.9,81.1,11.0
PCP4,8.08,80.93,11.0
DSCAM,8.25,80.58,11.17
MIR4760,8.25,80.93,10.82
DSCAM-AS1,8.25,80.76,11.0
LINC00323,8.76,80.41,10.82
BACE2,8.76,80.07,11.17
MIR3197,8.76,80.24,11.0
PLAC4,8.76,80.24,11.0
hsa-mir-3197,8.76,80.24,11.0
FAM3B,8.76,80.07,11.17
MX2,8.76,80.07,11.17
MX1,8.76,80.24,11.0
TMPRSS2,9.11,79.9,11.0
LINC00111,9.11,79.73,11.17
LINC00479,9.28,79.55,11.17
LINC00112,9.28,79.55,11.17
RIPK4,9.28,79.55,11.17
PRDM15,9.45,79.38,11.17
C2CD2,9.45,79.38,11.17
ZNF295,9.45,79.38,11.17
ZNF295-AS1,9.45,79.38,11.17
UMODL1,9.62,79.21,11.17
C21orf128,9.62,79.21,11.17
ABCG1,9.62,79.21,11.17
TFF3,9.62,79.21,11.17
TFF2,9.62,79.21,11.17
TFF1,9.62,79.21,11.17
TMPRSS3,9.62,79.21,11.17
UBASH3A,9.62,79.21,11.17
RSPH1,9.62,79.21,11.17
SLC37A1,9.62,79.04,11.34
PDE9A,9.79,78.69,11.51
WDR4,9.62,78.52,11.85
NDUFV3,9.62,78.69,11.68
PKNOX1,9.62,78.69,11.68
CBS,9.79,78.52,11.68
U2AF1,9.96,78.35,11.68
CRYAA,10.31,78.35,11.34
LINC00313,10.31,78.35,11.34
LINC00319,10.31,78.35,11.34
SIK1,10.31,78.35,11.34
HSF2BP,9.79,78.52,11.68
RRP1B,9.79,78.69,11.51
PDXK,9.79,78.69,11.51
CSTB,9.79,78.69,11.51
RRP1,9.79,78.69,11.51
LOC284837,9.79,78.87,11.34
AGPAT3,9.79,79.04,11.17
TRAPPC10,9.79,79.04,11.17
PWP2,9.79,79.04,11.17
C21orf33,9.79,79.04,11.17
ICOSLG,10.14,78.69,11.17
DNMT3L,10.14,78.69,11.17
AIRE,10.14,78.69,11.17
PFKL,10.14,78.69,11.17
C21orf2,10.14,78.69,11.17
TRPM2,10.14,78.69,11.17
LRRC3,10.14,78.69,11.17
TSPEAR,10.82,78.01,11.17
C21orf90,10.31,78.69,11.0
KRTAP10-1,10.31,78.69,11.0
KRTAP10-2,10.31,78.69,11.0
KRTAP10-3,10.31,78.52,11.17
KRTAP10-4,10.48,78.35,11.17
KRTAP10-5,10.65,78.18,11.17
KRTAP10-6,10.65,78.18,11.17
KRTAP10-7,10.65,78.18,11.17
KRTAP10-8,10.65,78.18,11.17
KRTAP10-9,10.65,78.18,11.17
KRTAP10-10,10.65,78.18,11.17
KRTAP10-11,10.65,78.18,11.17
KRTAP12-3,10.65,78.18,11.17
KRTAP12-4,10.65,78.18,11.17
KRTAP12-2,10.65,78.18,11.17
KRTAP12-1,10.65,78.18,11.17
KRTAP10-12,10.82,78.01,11.17
UBE2G2,10.82,78.01,11.17
SUMO3,10.82,78.01,11.17
PTTG1IP,10.82,78.01,11.17
ITGB2,10.48,78.35,11.17
LOC100505746,10.31,78.52,11.17
C21orf67,10.31,78.52,11.17
FAM207A,10.48,78.35,11.17
LINC00163,10.48,78.35,11.17
LINC00162,10.48,78.35,11.17
ADARB1,10.65,78.18,11.17
SSR4P1,10.48,78.35,11.17
POFUT2,10.65,78.18,11.17
LOC642852,10.65,78.18,11.17
LINC00315,10.65,78.18,11.17
COL18A1,10.65,78.18,11.17
COL18A1-AS1,10.65,78.18,11.17
SLC19A1,10.65,78.18,11.17
LOC100129027,10.65,78.18,11.17
PCBP3,10.65,78.01,11.34
COL6A1,10.48,78.18,11.34
COL6A2,10.82,78.01,11.17
FTCD,10.82,78.01,11.17
C21orf56,10.82,78.01,11.17
LSS,10.48,78.35,11.17
MCM3AP-AS1,10.48,78.35,11.17
MCM3AP,10.48,78.35,11.17
C21orf58,10.48,78.35,11.17
DIP2A,10.48,78.35,11.17
PCNT,10.48,78.35,11.17
PRMT2,10.48,78.35,11.17
S100B,10.48,78.35,11.17
YBEY,10.48,78.35,11.17
ANKRD62P1-PARP4P3,30.58,62.89,6.53
CCT8L2,30.58,62.89,6.53
HSFY1P1,30.58,62.89,6.53
OR11H1,30.58,62.89,6.53
POTEH,30.58,62.89,6.53
TPTEP1,30.58,62.89,6.53
XKR3,30.58,62.89,6.53
GAB4,30.58,62.89,6.53
CECR7,30.41,63.06,6.53
IL17RA,30.41,63.06,6.53
CECR6,30.41,63.06,6.53
CECR5,30.41,63.06,6.53
CECR5-AS1,30.41,63.06,6.53
CECR1,30.58,62.89,6.53
CECR3,30.41,63.23,6.36
CECR2,30.41,63.23,6.36
SLC25A18,30.41,63.57,6.01
ATP6V1E1,30.41,63.57,6.01
BCL2L13,30.24,63.75,6.01
BID,30.24,63.57,6.19
MIR3198-1,30.24,63.57,6.19
hsa-mir-3198,30.24,63.57,6.19
MICAL3,30.41,63.06,6.53
MIR648,29.9,63.75,6.36
hsa-mir-648,29.9,63.75,6.36
FLJ41941,29.72,63.92,6.36
PEX26,29.72,63.92,6.36
TUBA8,30.92,62.54,6.53
AIFM3,30.58,62.89,6.53
ARVCF,30.58,62.89,6.53
BCRP2,30.58,62.89,6.53
C22orf25,30.58,62.89,6.53
C22orf29,30.58,62.89,6.53
C22orf39,30.58,62.89,6.53
CCDC116,30.58,62.89,6.53
CDC45,30.58,62.89,6.53
CLDN5,30.58,62.89,6.53
CLTCL1,30.58,62.89,6.53
COMT,30.58,62.89,6.53
CRKL,30.58,62.89,6.53
DGCR10,30.58,62.89,6.53
DGCR11,30.58,62.89,6.53
DGCR14,30.58,62.89,6.53
DGCR2,30.58,62.89,6.53
DGCR5,30.58,62.89,6.53
DGCR6L,30.58,62.89,6.53
DGCR6,30.58,62.89,6.53
DGCR8,30.58,62.89,6.53
DGCR9,30.58,62.89,6.53
GGT3P,30.58,62.89,6.53
GNB1L,30.58,62.89,6.53
GP1BB,30.58,62.89,6.53
GSC2,30.58,62.89,6.53
HIC2,30.58,62.89,6.53
HIRA,30.58,62.89,6.53
KLHL22,30.58,62.89,6.53
LOC150185,30.58,62.89,6.53
LOC150197,30.58,62.89,6.53
LOC284865,30.58,62.89,6.53
LOC388849,30.58,62.89,6.53
LOC400891,30.58,62.89,6.53
LOC729444,30.58,62.89,6.53
LZTR1,30.58,62.89,6.53
MED15,30.58,62.89,6.53
MGC16703,30.58,62.89,6.53
MIR1286,30.58,62.89,6.53
MIR1306,30.58,62.89,6.53
MIR130B,30.58,62.89,6.53
MIR185,30.58,62.89,6.53
MIR301B,30.58,62.89,6.53
MIR3618,30.58,62.89,6.53
MIR4761,30.58,62.89,6.53
MRPL40,30.58,62.89,6.53
P2RX6P,30.58,62.89,6.53
P2RX6,30.58,62.89,6.53
PI4KAP1,30.58,62.89,6.53
PI4KAP2,30.58,62.89,6.53
PI4KA,30.58,62.89,6.53
POM121L4P,30.58,62.89,6.53
POM121L8P,30.58,62.89,6.53
PPIL2,30.58,62.89,6.53
PRODH,30.58,62.89,6.53
RANBP1,30.58,62.89,6.53
RIMBP3B,30.58,62.89,6.53
RIMBP3C,30.58,62.89,6.53
RIMBP3,30.58,62.89,6.53
RTN4R,30.58,62.89,6.53
SCARF2,30.58,62.89,6.53
SDF2L1,30.58,62.89,6.53
SEPT5-GP1BB,30.58,62.89,6.53
SEPT5,30.58,62.89,6.53
SERPIND1,30.58,62.89,6.53
SLC25A1,30.58,62.89,6.53
SLC7A4,30.58,62.89,6.53
SNAP29,30.58,62.89,6.53
TBX1,30.58,62.89,6.53
THAP7-AS1,30.58,62.89,6.53
THAP7,30.58,62.89,6.53
TMEM191A,30.58,62.89,6.53
TMEM191B,30.58,62.89,6.53
TMEM191C,30.58,62.89,6.53
TRMT2A,30.58,62.89,6.53
TSSK2,30.58,62.89,6.53
TXNRD2,30.58,62.89,6.53
UBE2L3,30.58,62.89,6.53
UFD1L,30.58,62.89,6.53
USP18,30.58,62.89,6.53
YDJC,30.58,62.89,6.53
YPEL1,30.58,62.89,6.53
ZDHHC8,30.58,62.89,6.53
ZNF74,30.58,62.89,6.53
hsa-mir-1286,30.58,62.89,6.53
hsa-mir-1306,30.58,62.89,6.53
hsa-mir-130b,30.58,62.89,6.53
hsa-mir-185,30.58,62.89,6.53
hsa-mir-301b,30.58,62.89,6.53
hsa-mir-649,30.58,62.89,6.53
MAPK1,30.58,63.06,6.35
PPM1F,30.75,62.89,6.35
BCR,30.75,62.89,6.35
CES5AP1,30.75,62.89,6.35
FBXW4P1,30.75,62.89,6.35
GGTLC2,30.75,62.89,6.35
GNAZ,30.75,62.89,6.35
IGLL5,30.75,62.89,6.35
LOC648691,30.75,62.89,6.35
LOC96610,30.75,62.89,6.35
MIR650,30.75,62.89,6.35
POM121L1P,30.75,62.89,6.35
PRAME,30.75,62.89,6.35
RAB36,30.75,62.89,6.35
RTDR1,30.75,62.89,6.35
TOP3B,30.75,62.89,6.35
VPREB1,30.75,62.89,6.35
ZDHHC8P1,30.75,62.89,6.35
ZNF280A,30.75,62.89,6.35
ZNF280B,30.75,62.89,6.35
hsa-mir-650,30.75,62.89,6.35
C22orf43,30.41,63.4,6.19
GUSBP11,30.58,63.23,6.19
IGLL1,30.41,63.4,6.19
RGL4,30.24,63.92,5.84
ZNF70,30.58,63.4,6.01
VPREB3,30.58,63.4,6.01
C22orf15,30.58,63.4,6.01
CHCHD10,30.58,63.4,6.01
MMP11,30.58,63.4,6.01
SMARCB1,30.58,63.4,6.01
DERL3,30.58,63.4,6.01
SLC2A11,30.58,63.57,5.84
LOC284889,30.58,63.57,5.84
MIF,30.58,63.57,5.84
GSTT2B,30.58,63.57,5.84
GSTT2,30.58,63.57,5.84
DDTL,30.58,63.57,5.84
DDT,30.58,63.57,5.84
GSTTP1,30.58,63.57,5.84
LOC391322,30.58,63.57,5.84
GSTT1,30.58,63.57,5.84
GSTTP2,30.58,63.57,5.84
CABIN1,30.93,63.4,5.67
SUSD2,30.76,63.57,5.67
GGT5,30.93,63.4,5.67
POM121L9P,30.93,63.4,5.67
SPECC1L,30.93,63.23,5.84
ADORA2A,30.93,63.23,5.84
C22orf45,30.93,63.23,5.84
UPB1,30.93,63.23,5.84
C22orf13,31.1,63.06,5.84
SNRPD3,31.1,63.06,5.84
FAM211B,30.93,63.23,5.84
GGT1,30.93,63.23,5.84
BCRP3,30.93,63.23,5.84
POM121L10P,30.93,63.23,5.84
PIWIL3,31.1,63.06,5.84
TOP1P2,31.27,63.06,5.67
SGSM1,31.27,62.89,5.84
TMEM211,31.1,63.4,5.5
KIAA1671,31.44,63.06,5.5
LOC100128531,31.44,63.06,5.5
CRYBB3,31.44,63.06,5.5
